Latitude,Longitude
52.215933,19.134422
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.5861287,55.628779804048506
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
25.5861287,55.628779804048506
32.6475314,54.5643516
32.6475314,54.5643516
25.74436875,55.921890904174816
32.6475314,54.5643516
25.74436875,55.921890904174816
24.4538352,54.3774014
25.6242618,42.3528328
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.3461498,55.4210633
25.074282349999997,55.18853865430702
23.3036077,50.1258804
32.6475314,54.5643516
1.1787184,38.6025801
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
24.4538352,54.3774014
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
32.6475314,54.5643516
24.4538352,54.3774014
25.74436875,55.921890904174816
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
24.4538352,54.3774014
25.6242618,42.3528328
32.6475314,54.5643516
32.6475314,54.5643516
34.7557027,11.242737043930635
32.6475314,54.5643516
55.1855278,25.14101121
25.3461498,55.4210633
32.6475314,54.5643516
32.6475314,54.5643516
23.46,56.14
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
32.6475314,54.5643516
34.7557027,11.242737043930635
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
15.69622,43.474144
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.4034759,55.525997082165176
25.3461498,55.4210633
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.074282349999997,55.18853865430702
24.4538352,54.3774014
24.4538352,54.3774014
34.7557027,11.242737043930635
25.3461498,55.4210633
25.074282349999997,55.18853865430702
24.7277451,46.6842254
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.3461498,55.4210633
24.4538352,54.3774014
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
25.336728100000002,56.172704258882646
24.4538352,54.3774014
25.074282349999997,55.18853865430702
34.7557027,11.242737043930635
32.6475314,54.5643516
25.3461498,55.4210633
32.6475314,54.5643516
25.074282349999997,55.18853865430702
24.4538352,54.3774014
32.6475314,54.5643516
25.336728100000002,56.172704258882646
34.7557027,11.242737043930635
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
24.4538352,54.3774014
25.3461498,55.4210633
32.6475314,54.5643516
32.6475314,54.5643516
25.4034759,55.525997082165176
32.6475314,54.5643516
47.024882399999996,2.5753333606655704
55.44641325,25.26126126
25.3461498,55.4210633
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
25.074282349999997,55.18853865430702
34.7557027,11.242737043930635
25.3461498,55.4210633
25.074282349999997,55.18853865430702
25.6242618,42.3528328
25.074282349999997,55.18853865430702
25.74436875,55.921890904174816
32.6475314,54.5643516
25.3461498,55.4210633
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
55.2777046,25.19725451
55.2777046,25.19725451
55.2777046,25.19725451
24.4538352,54.3774014
32.6475314,54.5643516
24.4538352,54.3774014
25.336728100000002,56.172704258882646
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.074282349999997,55.18853865430702
24.4538352,54.3774014
24.4538352,54.3774014
32.6475314,54.5643516
25.074282349999997,55.18853865430702
24.3445577,56.7424766
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
24.3445577,56.7424766
25.074282349999997,55.18853865430702
32.6475314,54.5643516
24.4538352,54.3774014
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
32.6475314,54.5643516
24.4538352,54.3774014
34.7557027,11.242737043930635
32.6475314,54.5643516
47.024882399999996,2.5753333606655704
24.4538352,54.3774014
25.074282349999997,55.18853865430702
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
24.4538352,54.3774014
24.4538352,54.3774014
25.074282349999997,55.18853865430702
24.3445577,56.7424766
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
25.074282349999997,55.18853865430702
24.4538352,54.3774014
25.074282349999997,55.18853865430702
55.1855278,25.14101121
55.27766705,25.19812155
55.27766705,25.19812155
55.27766705,25.19812155
24.24505145,55.71705689554435
24.4538352,54.3774014
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
24.4538352,54.3774014
24.3445577,56.7424766
25.4034759,55.525997082165176
25.336728100000002,56.172704258882646
25.074282349999997,55.18853865430702
24.3445577,56.7424766
25.3461498,55.4210633
25.74436875,55.921890904174816
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
25.6242618,42.3528328
25.074282349999997,55.18853865430702
32.6475314,54.5643516
24.4538352,54.3774014
24.4538352,54.3774014
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.074282349999997,55.18853865430702
24.7277451,46.6842254
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
24.4538352,54.3774014
25.3461498,55.4210633
32.6475314,54.5643516
32.6475314,54.5643516
55.2741,25.1994
24.4538352,54.3774014
23.46,56.14
32.6475314,54.5643516
24.4538352,54.3774014
23.46,56.14
24.4538352,54.3774014
24.4538352,54.3774014
47.024882399999996,2.5753333606655704
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
24.7277451,46.6842254
24.4538352,54.3774014
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
23.46,56.14
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
24.4538352,54.3774014
24.4538352,54.3774014
24.4538352,54.3774014
25.3461498,55.4210633
32.6475314,54.5643516
32.6475314,54.5643516
54.3667,24.4667
24.4538352,54.3774014
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
25.4034759,55.525997082165176
24.4538352,54.3774014
24.4538352,54.3774014
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
25.3461498,55.4210633
32.6475314,54.5643516
25.3461498,55.4210633
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
24.4538352,54.3774014
25.3461498,55.4210633
25.074282349999997,55.18853865430702
25.3461498,55.4210633
25.074282349999997,55.18853865430702
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
34.7557027,11.242737043930635
23.46,56.14
34.7557027,11.242737043930635
25.74436875,55.921890904174816
32.6475314,54.5643516
25.074282349999997,55.18853865430702
24.4538352,54.3774014
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.3461498,55.4210633
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
24.4538352,54.3774014
25.074282349999997,55.18853865430702
24.4538352,54.3774014
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.74436875,55.921890904174816
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
32.6475314,54.5643516
24.4538352,54.3774014
24.4538352,54.3774014
25.078747749999998,55.1341077044666
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
25.074282349999997,55.18853865430702
55.2741,25.1994
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
25.4034759,55.525997082165176
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
32.6475314,54.5643516
24.7277451,46.6842254
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
24.4538352,54.3774014
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
21.0000287,57.0036901
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
24.4538352,54.3774014
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
24.4538352,54.3774014
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
25.4034759,55.525997082165176
32.6475314,54.5643516
24.7277451,46.6842254
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
32.6475314,54.5643516
55.2741,25.1994
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
25.4034759,55.525997082165176
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
25.4034759,55.525997082165176
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
25.6242618,42.3528328
25.074282349999997,55.18853865430702
24.4538352,54.3774014
25.5861287,55.628779804048506
25.5861287,55.628779804048506
32.6475314,54.5643516
25.5861287,55.628779804048506
32.6475314,54.5643516
32.6475314,54.5643516
25.3461498,55.4210633
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
25.3461498,55.4210633
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
24.4538352,54.3774014
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
25.5861287,55.628779804048506
24.4538352,54.3774014
32.6475314,54.5643516
24.7277451,46.6842254
32.6475314,54.5643516
25.074282349999997,55.18853865430702
24.4538352,54.3774014
32.6475314,54.5643516
25.5861287,55.628779804048506
24.4538352,54.3774014
25.3936557,55.4451432
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
25.3461498,55.4210633
24.4538352,54.3774014
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.3461498,55.4210633
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
25.5861287,55.628779804048506
32.6475314,54.5643516
24.4538352,54.3774014
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.336728100000002,56.172704258882646
55.2777046,25.19725451
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
55.2777046,25.19725451
55.2777046,25.19725451
25.074282349999997,55.18853865430702
23.3036077,50.1258804
55.2777046,25.19725451
32.6475314,54.5643516
25.5861287,55.628779804048506
55.27766705,25.19812155
24.7277451,46.6842254
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
25.3936557,55.4451432
