Latitude,Longitude
52.215933,19.134422
25.3461498,55.4210633
24.4538352,54.3774014
24.25919,55.783763
25.365674400000003,56.340867629727825
32.6475314,54.5643516
24.4538352,54.3774014
23.46,56.14
32.6475314,54.5643516
25.074282349999997,55.18853865430702
24.4538352,54.3774014
24.4538352,54.3774014
24.183641950000002,56.14394376976088
32.6475314,54.5643516
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
36.3775353,40.9154696
25.2856329,51.5264162
32.6475314,54.5643516
24.4538352,54.3774014
32.6475314,54.5643516
25.197030599999998,55.274221681616936
32.6475314,54.5643516
25.074282349999997,55.18853865430702
32.6475314,54.5643516
24.4538352,54.3774014
25.3461498,55.4210633
24.4538352,54.3774014
25.4034759,55.525997082165176
24.4538352,54.3774014
24.4538352,54.3774014
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
25.2856329,51.5264162
24.4538352,54.3774014
24.4538352,54.3774014
24.4538352,54.3774014
24.4538352,54.3774014
24.4538352,54.3774014
24.4538352,54.3774014
25.2856329,51.5264162
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
23.46,56.14
24.4538352,54.3774014
32.6475314,54.5643516
25.074282349999997,55.18853865430702
24.4538352,54.3774014
32.6475314,54.5643516
24.4538352,54.3774014
24.4538352,54.3774014
24.4538352,54.3774014
25.6242618,42.3528328
32.6475314,54.5643516
24.4538352,54.3774014
25.2856329,51.5264162
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
23.46,56.14
25.074282349999997,55.18853865430702
24.4538352,54.3774014
24.4538352,54.3774014
25.074282349999997,55.18853865430702
32.6475314,54.5643516
54.3667,24.4667
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
25.3461498,55.4210633
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
24.4538352,54.3774014
24.4538352,54.3774014
24.4538352,54.3774014
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
24.4538352,54.3774014
25.3936557,55.4451432
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.2856329,51.5264162
24.0002488,53.9994829
25.2856329,51.5264162
24.4538352,54.3774014
24.4538352,54.3774014
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
24.4538352,54.3774014
24.4538352,54.3774014
32.6475314,54.5643516
32.6475314,54.5643516
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
32.6475314,54.5643516
32.6475314,54.5643516
15.69622,43.474144
24.4538352,54.3774014
25.1244604,56.3355085
15.69622,43.474144
32.6475314,54.5643516
24.0002488,53.9994829
32.6475314,54.5643516
32.6475314,54.5643516
56.2739885,26.9516071
1.1787184,38.6025801
25.3461498,55.4210633
25.074282349999997,55.18853865430702
32.6475314,54.5643516
25.074282349999997,55.18853865430702
25.074282349999997,55.18853865430702
25.3461498,55.4210633
25.4034759,55.525997082165176
25.74436875,55.921890904174816
32.6475314,54.5643516
32.6475314,54.5643516
